;CRYSTAL PALACE AND WROTHAM MASTS
EGR154     N051.36.34.199 W002.34.05.999 N051.36.34.655 W002.33.49.145
EGR154     N051.36.34.655 W002.33.49.145 N051.36.36.022 W002.33.32.420
EGR154     N051.36.36.022 W002.33.32.420 N051.36.38.288 W002.33.15.950
EGR154     N051.36.38.288 W002.33.15.950 N051.36.41.436 W002.32.59.861
EGR154     N051.36.41.436 W002.32.59.861 N051.36.45.442 W002.32.44.276
EGR154     N051.36.45.442 W002.32.44.276 N051.36.50.276 W002.32.29.312
EGR154     N051.36.50.276 W002.32.29.312 N051.36.55.901 W002.32.15.084
EGR154     N051.36.55.901 W002.32.15.084 N051.37.02.273 W002.32.01.701
EGR154     N051.37.02.273 W002.32.01.701 N051.37.09.346 W002.31.49.263
EGR154     N051.37.09.346 W002.31.49.263 N051.37.17.064 W002.31.37.866
EGR154     N051.37.17.064 W002.31.37.866 N051.37.25.370 W002.31.27.597
EGR154     N051.37.25.370 W002.31.27.597 N051.37.34.199 W002.31.18.533
EGR154     N051.37.34.199 W002.31.18.533 N051.37.43.485 W002.31.10.743
EGR154     N051.37.43.485 W002.31.10.743 N051.37.53.156 W002.31.04.287
EGR154     N051.37.53.156 W002.31.04.287 N051.38.03.141 W002.30.59.215
EGR154     N051.38.03.141 W002.30.59.215 N051.38.13.361 W002.30.55.563
EGR154     N051.38.13.361 W002.30.55.563 N051.38.23.740 W002.30.53.361
EGR154     N051.38.23.740 W002.30.53.361 N051.38.34.199 W002.30.52.626
EGR154     N051.38.34.199 W002.30.52.626 N051.38.34.199 W002.30.52.626
;EGR155
EGR155     N051.41.20.400 W002.26.09.828 N051.41.41.238 W002.26.12.769
EGR155     N051.41.41.238 W002.26.12.769 N051.41.51.458 W002.26.16.424
EGR155     N051.41.51.458 W002.26.16.424 N051.42.01.442 W002.26.21.502
EGR155     N051.42.01.442 W002.26.21.502 N051.42.11.114 W002.26.27.964
EGR155     N051.42.11.114 W002.26.27.964 N051.42.20.400 W002.26.35.762
EGR155     N051.42.20.400 W002.26.35.762 N051.42.29.229 W002.26.44.835
EGR155     N051.42.29.229 W002.26.44.835 N051.42.37.535 W002.26.55.115
EGR155     N051.42.37.535 W002.26.55.115 N051.42.45.253 W002.27.06.524
EGR155     N051.42.45.253 W002.27.06.524 N051.42.52.325 W002.27.18.974
EGR155     N051.42.52.325 W002.27.18.974 N051.42.58.698 W002.27.32.371
EGR155     N051.42.58.698 W002.27.32.371 N051.43.04.323 W002.27.46.614
EGR155     N051.43.04.323 W002.27.46.614 N051.43.09.157 W002.28.01.592
EGR155     N051.43.09.157 W002.28.01.592 N051.43.13.163 W002.28.17.194
EGR155     N051.43.13.163 W002.28.17.194 N051.43.16.311 W002.28.33.299
EGR155     N051.43.16.311 W002.28.33.299 N051.43.18.577 W002.28.49.786
EGR155     N051.43.18.577 W002.28.49.786 N051.43.19.943 W002.29.06.528
EGR155     N051.43.19.943 W002.29.06.528 N051.43.20.400 W002.29.23.399
EGR155     N051.43.20.400 W002.29.23.399 N051.43.19.943 W002.29.40.270
EGR155     N051.43.19.943 W002.29.40.270 N051.43.18.577 W002.29.57.012
EGR155     N051.43.18.577 W002.29.57.012 N051.43.16.311 W002.30.13.498
EGR155     N051.43.16.311 W002.30.13.498 N051.43.13.163 W002.30.29.604
EGR155     N051.43.13.163 W002.30.29.604 N051.43.09.157 W002.30.45.205
EGR155     N051.43.09.157 W002.30.45.205 N051.43.04.323 W002.31.00.184
EGR155     N051.43.04.323 W002.31.00.184 N051.42.58.698 W002.31.14.426
EGR155     N051.42.58.698 W002.31.14.426 N051.42.52.325 W002.31.27.823
EGR155     N051.42.52.325 W002.31.27.823 N051.42.45.253 W002.31.40.274
EGR155     N051.42.45.253 W002.31.40.274 N051.42.37.535 W002.31.51.682
EGR155     N051.42.37.535 W002.31.51.682 N051.42.29.229 W002.32.01.962
EGR155     N051.42.29.229 W002.32.01.962 N051.42.20.400 W002.32.11.036
EGR155     N051.42.20.400 W002.32.11.036 N051.42.11.114 W002.32.18.833
EGR155     N051.42.11.114 W002.32.18.833 N051.42.01.442 W002.32.25.295
EGR155     N051.42.01.442 W002.32.25.295 N051.41.51.458 W002.32.30.373
EGR155     N051.41.51.458 W002.32.30.373 N051.41.41.238 W002.32.34.028
EGR155     N051.41.41.238 W002.32.34.028 N051.41.30.859 W002.32.36.233
EGR155     N051.41.30.859 W002.32.36.233 N051.41.20.400 W002.32.36.969
EGR155     N051.41.20.400 W002.32.36.969 N051.41.09.941 W002.32.36.233
EGR155     N051.41.09.941 W002.32.36.233 N051.40.59.562 W002.32.34.028
EGR155     N051.40.59.562 W002.32.34.028 N051.40.49.342 W002.32.30.373
EGR155     N051.40.49.342 W002.32.30.373 N051.40.39.358 W002.32.25.295
EGR155     N051.40.39.358 W002.32.25.295 N051.40.29.686 W002.32.18.833
EGR155     N051.40.29.686 W002.32.18.833 N051.40.20.400 W002.32.11.036
EGR155     N051.40.20.400 W002.32.11.036 N051.40.11.571 W002.32.01.962
EGR155     N051.40.11.571 W002.32.01.962 N051.40.03.265 W002.31.51.682
EGR155     N051.40.03.265 W002.31.51.682 N051.39.55.547 W002.31.40.274
EGR155     N051.39.55.547 W002.31.40.274 N051.39.48.475 W002.31.27.823
EGR155     N051.39.48.475 W002.31.27.823 N051.39.42.102 W002.31.14.426
EGR155     N051.39.42.102 W002.31.14.426 N051.39.36.477 W002.31.00.184
EGR155     N051.39.36.477 W002.31.00.184 N051.39.31.643 W002.30.45.205
EGR155     N051.39.31.643 W002.30.45.205 N051.39.27.637 W002.30.29.604
EGR155     N051.39.27.637 W002.30.29.604 N051.39.24.489 W002.30.13.498
EGR155     N051.39.24.489 W002.30.13.498 N051.39.22.223 W002.29.57.012
EGR155     N051.39.22.223 W002.29.57.012 N051.39.20.857 W002.29.40.270
EGR155     N051.39.20.857 W002.29.40.270 N051.39.20.400 W002.29.23.399
EGR155     N051.39.20.400 W002.29.23.399 N051.39.20.857 W002.29.06.528
EGR155     N051.39.20.857 W002.29.06.528 N051.39.22.223 W002.28.49.786
EGR155     N051.39.22.223 W002.28.49.786 N051.39.24.489 W002.28.33.299
EGR155     N051.39.24.489 W002.28.33.299 N051.39.27.637 W002.28.17.194
EGR155     N051.39.27.637 W002.28.17.194 N051.39.31.643 W002.28.01.592
EGR155     N051.39.31.643 W002.28.01.592 N051.39.36.477 W002.27.46.614
EGR155     N051.39.36.477 W002.27.46.614 N051.39.42.102 W002.27.32.371
EGR155     N051.39.42.102 W002.27.32.371 N051.39.48.475 W002.27.18.974
EGR155     N051.39.48.475 W002.27.18.974 N051.39.55.547 W002.27.06.524
EGR155     N051.39.55.547 W002.27.06.524 N051.40.03.265 W002.26.55.115
EGR155     N051.40.03.265 W002.26.55.115 N051.40.11.571 W002.26.44.835
EGR155     N051.40.11.571 W002.26.44.835 N051.40.20.400 W002.26.35.762
EGR155     N051.40.20.400 W002.26.35.762 N051.40.29.686 W002.26.27.964
EGR155     N051.40.29.686 W002.26.27.964 N051.40.39.358 W002.26.21.502
EGR155     N051.40.39.358 W002.26.21.502 N051.40.49.342 W002.26.16.424
EGR155     N051.40.49.342 W002.26.16.424 N051.40.59.562 W002.26.12.769
EGR155     N051.40.59.562 W002.26.12.769 N051.41.09.941 W002.26.10.565
EGR155     N051.41.09.941 W002.26.10.565 N051.41.20.400 W002.26.09.828
EGR155     N051.41.20.400 W002.26.09.828 N051.41.20.400 W002.26.09.828
;EGR156
EGR156     N051.44.31.999 E000.57.05.799 N051.44.52.837 E000.57.02.855
EGR156     N051.44.52.837 E000.57.02.855 N051.45.03.057 E000.56.59.196
EGR156     N051.45.03.057 E000.56.59.196 N051.45.13.042 E000.56.54.112
EGR156     N051.45.13.042 E000.56.54.112 N051.45.22.713 E000.56.47.642
EGR156     N051.45.22.713 E000.56.47.642 N051.45.31.999 E000.56.39.835
EGR156     N051.45.31.999 E000.56.39.835 N051.45.40.828 E000.56.30.751
EGR156     N051.45.40.828 E000.56.30.751 N051.45.49.134 E000.56.20.459
EGR156     N051.45.49.134 E000.56.20.459 N051.45.56.852 E000.56.09.037
EGR156     N051.45.56.852 E000.56.09.037 N051.46.03.925 E000.55.56.572
EGR156     N051.46.03.925 E000.55.56.572 N051.46.10.297 E000.55.43.159
EGR156     N051.46.10.297 E000.55.43.159 N051.46.15.922 E000.55.28.900
EGR156     N051.46.15.922 E000.55.28.900 N051.46.20.756 E000.55.13.903
EGR156     N051.46.20.756 E000.55.13.903 N051.46.24.762 E000.54.58.284
EGR156     N051.46.24.762 E000.54.58.284 N051.46.27.910 E000.54.42.159
EGR156     N051.46.27.910 E000.54.42.159 N051.46.30.176 E000.54.25.654
EGR156     N051.46.30.176 E000.54.25.654 N051.46.31.543 E000.54.08.891
EGR156     N051.46.31.543 E000.54.08.891 N051.46.31.999 E000.53.52.001
EGR156     N051.46.31.999 E000.53.52.001 N051.46.31.543 E000.53.35.110
EGR156     N051.46.31.543 E000.53.35.110 N051.46.30.176 E000.53.18.348
EGR156     N051.46.30.176 E000.53.18.348 N051.46.27.910 E000.53.01.842
EGR156     N051.46.27.910 E000.53.01.842 N051.46.24.762 E000.52.45.718
EGR156     N051.46.24.762 E000.52.45.718 N051.46.20.756 E000.52.30.098
EGR156     N051.46.20.756 E000.52.30.098 N051.46.15.922 E000.52.15.102
EGR156     N051.46.15.922 E000.52.15.102 N051.46.10.297 E000.52.00.843
EGR156     N051.46.10.297 E000.52.00.843 N051.46.03.925 E000.51.47.430
EGR156     N051.46.03.925 E000.51.47.430 N051.45.56.852 E000.51.34.965
EGR156     N051.45.56.852 E000.51.34.965 N051.45.49.134 E000.51.23.543
EGR156     N051.45.49.134 E000.51.23.543 N051.45.40.828 E000.51.13.251
EGR156     N051.45.40.828 E000.51.13.251 N051.45.31.999 E000.51.04.167
EGR156     N051.45.31.999 E000.51.04.167 N051.45.22.713 E000.50.56.360
EGR156     N051.45.22.713 E000.50.56.360 N051.45.13.042 E000.50.49.890
EGR156     N051.45.13.042 E000.50.49.890 N051.45.03.057 E000.50.44.806
EGR156     N051.45.03.057 E000.50.44.806 N051.44.52.837 E000.50.41.147
EGR156     N051.44.52.837 E000.50.41.147 N051.44.42.458 E000.50.38.940
EGR156     N051.44.42.458 E000.50.38.940 N051.44.31.999 E000.50.38.203
EGR156     N051.44.31.999 E000.50.38.203 N051.44.21.541 E000.50.38.940
EGR156     N051.44.21.541 E000.50.38.940 N051.44.11.161 E000.50.41.147
EGR156     N051.44.11.161 E000.50.41.147 N051.44.00.941 E000.50.44.806
EGR156     N051.44.00.941 E000.50.44.806 N051.43.50.957 E000.50.49.890
EGR156     N051.43.50.957 E000.50.49.890 N051.43.41.285 E000.50.56.360
EGR156     N051.43.41.285 E000.50.56.360 N051.43.31.999 E000.51.04.167
EGR156     N051.43.31.999 E000.51.04.167 N051.43.23.170 E000.51.13.251
EGR156     N051.43.23.170 E000.51.13.251 N051.43.14.865 E000.51.23.543
EGR156     N051.43.14.865 E000.51.23.543 N051.43.07.146 E000.51.34.965
EGR156     N051.43.07.146 E000.51.34.965 N051.43.00.074 E000.51.47.430
EGR156     N051.43.00.074 E000.51.47.430 N051.42.53.701 E000.52.00.843
EGR156     N051.42.53.701 E000.52.00.843 N051.42.48.076 E000.52.15.102
EGR156     N051.42.48.076 E000.52.15.102 N051.42.43.242 E000.52.30.098
EGR156     N051.42.43.242 E000.52.30.098 N051.42.39.236 E000.52.45.718
EGR156     N051.42.39.236 E000.52.45.718 N051.42.36.088 E000.53.01.842
EGR156     N051.42.36.088 E000.53.01.842 N051.42.33.822 E000.53.18.348
EGR156     N051.42.33.822 E000.53.18.348 N051.42.32.456 E000.53.35.110
EGR156     N051.42.32.456 E000.53.35.110 N051.42.31.999 E000.53.52.001
EGR156     N051.42.31.999 E000.53.52.001 N051.42.32.456 E000.54.08.891
EGR156     N051.42.32.456 E000.54.08.891 N051.42.33.822 E000.54.25.654
EGR156     N051.42.33.822 E000.54.25.654 N051.42.36.088 E000.54.42.159
EGR156     N051.42.36.088 E000.54.42.159 N051.42.39.236 E000.54.58.284
EGR156     N051.42.39.236 E000.54.58.284 N051.42.43.242 E000.55.13.903
EGR156     N051.42.43.242 E000.55.13.903 N051.42.48.076 E000.55.28.900
EGR156     N051.42.48.076 E000.55.28.900 N051.42.53.701 E000.55.43.159
EGR156     N051.42.53.701 E000.55.43.159 N051.43.00.074 E000.55.56.572
EGR156     N051.43.00.074 E000.55.56.572 N051.43.07.146 E000.56.09.037
EGR156     N051.43.07.146 E000.56.09.037 N051.43.14.865 E000.56.20.459
EGR156     N051.43.14.865 E000.56.20.459 N051.43.23.170 E000.56.30.751
EGR156     N051.43.23.170 E000.56.30.751 N051.43.31.999 E000.56.39.835
EGR156     N051.43.31.999 E000.56.39.835 N051.43.41.285 E000.56.47.642
EGR156     N051.43.41.285 E000.56.47.642 N051.43.50.957 E000.56.54.112
EGR156     N051.43.50.957 E000.56.54.112 N051.44.00.941 E000.56.59.196
EGR156     N051.44.00.941 E000.56.59.196 N051.44.11.161 E000.57.02.855
EGR156     N051.44.11.161 E000.57.02.855 N051.44.21.541 E000.57.05.062
EGR156     N051.44.21.541 E000.57.05.062 N051.44.31.999 E000.57.05.799
EGR156     N051.44.31.999 E000.57.05.799 N051.44.31.999 E000.57.05.799
;EGR157
EGR157     N051.32.12.001 W000.09.11.002 N051.30.20.002 W000.06.47.999
EGR157     N051.30.20.002 W000.06.47.999 N051.30.17.690 W000.06.45.249
EGR157     N051.30.17.690 W000.06.45.249 N051.30.15.195 W000.06.42.943
EGR157     N051.30.15.195 W000.06.42.943 N051.30.12.584 W000.06.40.995
EGR157     N051.30.12.584 W000.06.40.995 N051.30.09.877 W000.06.39.419
EGR157     N051.30.09.877 W000.06.39.419 N051.30.07.095 W000.06.38.229
EGR157     N051.30.07.095 W000.06.38.229 N051.30.01.001 W000.06.37.001
EGR157     N051.30.01.001 W000.06.37.001 N051.29.17.002 W000.06.33.998
EGR157     N051.29.17.002 W000.06.33.998 N051.29.14.158 W000.06.33.021
EGR157     N051.29.14.158 W000.06.33.021 N051.29.11.286 W000.06.33.341
EGR157     N051.29.11.286 W000.06.33.341 N051.29.08.442 W000.06.34.061
EGR157     N051.29.08.442 W000.06.34.061 N051.29.05.648 W000.06.35.177
EGR157     N051.29.05.648 W000.06.35.177 N051.29.02.925 W000.06.36.679
EGR157     N051.29.02.925 W000.06.36.679 N051.29.00.295 W000.06.38.557
EGR157     N051.29.00.295 W000.06.38.557 N051.28.57.776 W000.06.40.796
EGR157     N051.28.57.776 W000.06.40.796 N051.28.55.388 W000.06.43.379
EGR157     N051.28.55.388 W000.06.43.379 N051.28.53.150 W000.06.46.286
EGR157     N051.28.53.150 W000.06.46.286 N051.28.51.077 W000.06.49.495
EGR157     N051.28.51.077 W000.06.49.495 N051.28.49.187 W000.06.52.983
EGR157     N051.28.49.187 W000.06.52.983 N051.28.47.494 W000.06.56.721
EGR157     N051.28.47.494 W000.06.56.721 N051.28.46.009 W000.07.00.683
EGR157     N051.28.46.009 W000.07.00.683 N051.28.44.746 W000.07.04.837
EGR157     N051.28.44.746 W000.07.04.837 N051.28.43.712 W000.07.09.152
EGR157     N051.28.43.712 W000.07.09.152 N051.28.42.917 W000.07.13.595
EGR157     N051.28.42.917 W000.07.13.595 N051.28.42.366 W000.07.18.133
EGR157     N051.28.42.366 W000.07.18.133 N051.28.42.063 W000.07.22.731
EGR157     N051.28.42.063 W000.07.22.731 N051.28.42.011 W000.07.27.353
EGR157     N051.28.42.011 W000.07.27.353 N051.28.42.210 W000.07.31.966
EGR157     N051.28.42.210 W000.07.31.966 N051.28.42.658 W000.07.36.532
EGR157     N051.28.42.658 W000.07.36.532 N051.28.43.353 W000.07.41.019
EGR157     N051.28.43.353 W000.07.41.019 N051.28.44.288 W000.07.45.392
EGR157     N051.28.44.288 W000.07.45.392 N051.28.45.458 W000.07.49.616
EGR157     N051.28.45.458 W000.07.49.616 N051.28.46.852 W000.07.53.662
EGR157     N051.28.46.852 W000.07.53.662 N051.28.48.460 W000.07.57.496
EGR157     N051.28.48.460 W000.07.57.496 N051.28.50.270 W000.08.01.091
EGR157     N051.28.50.270 W000.08.01.091 N051.28.52.269 W000.08.04.419
EGR157     N051.28.52.269 W000.08.04.419 N051.28.54.440 W000.08.07.454
EGR157     N051.28.54.440 W000.08.07.454 N051.28.56.768 W000.08.10.174
EGR157     N051.28.56.768 W000.08.10.174 N051.28.59.235 W000.08.12.558
EGR157     N051.28.59.235 W000.08.12.558 N051.29.01.822 W000.08.14.587
EGR157     N051.29.01.822 W000.08.14.587 N051.29.04.509 W000.08.16.247
EGR157     N051.29.04.509 W000.08.16.247 N051.29.07.275 W000.08.17.524
EGR157     N051.29.07.275 W000.08.17.524 N051.29.17.002 W000.08.19.000
EGR157     N051.29.17.002 W000.08.19.000 N051.29.39.001 W000.11.31.999
EGR157     N051.29.39.001 W000.11.31.999 N051.29.39.116 W000.11.36.658
EGR157     N051.29.39.116 W000.11.36.658 N051.29.39.978 W000.11.41.070
EGR157     N051.29.39.978 W000.11.41.070 N051.29.41.076 W000.11.45.345
EGR157     N051.29.41.076 W000.11.45.345 N051.29.42.403 W000.11.49.450
EGR157     N051.29.42.403 W000.11.49.450 N051.29.43.946 W000.11.53.354
EGR157     N051.29.43.946 W000.11.53.354 N051.29.45.696 W000.11.57.027
EGR157     N051.29.45.696 W000.11.57.027 N051.29.47.639 W000.12.00.440
EGR157     N051.29.47.639 W000.12.00.440 N051.29.49.759 W000.12.03.569
EGR157     N051.29.49.759 W000.12.03.569 N051.29.52.041 W000.12.06.389
EGR157     N051.29.52.041 W000.12.06.389 N051.29.54.467 W000.12.08.879
EGR157     N051.29.54.467 W000.12.08.879 N051.29.57.019 W000.12.11.019
EGR157     N051.29.57.019 W000.12.11.019 N051.29.59.677 W000.12.12.794
EGR157     N051.29.59.677 W000.12.12.794 N051.30.02.422 W000.12.14.190
EGR157     N051.30.02.422 W000.12.14.190 N051.30.05.232 W000.12.15.197
EGR157     N051.30.05.232 W000.12.15.197 N051.30.08.085 W000.12.15.806
EGR157     N051.30.08.085 W000.12.15.806 N051.30.10.961 W000.12.16.014
EGR157     N051.30.10.961 W000.12.16.014 N051.30.13.838 W000.12.15.817
EGR157     N051.30.13.838 W000.12.15.817 N051.30.16.692 W000.12.15.219
EGR157     N051.30.16.692 W000.12.15.219 N051.30.19.504 W000.12.14.224
EGR157     N051.30.19.504 W000.12.14.224 N051.30.22.250 W000.12.12.839
EGR157     N051.30.22.250 W000.12.12.839 N051.30.24.911 W000.12.11.074
EGR157     N051.30.24.911 W000.12.11.074 N051.30.28.001 W000.12.09.000
EGR157     N051.30.28.001 W000.12.09.000 N051.32.08.002 W000.10.37.999
EGR157     N051.32.08.002 W000.10.37.999 N051.32.10.264 W000.10.35.068
EGR157     N051.32.10.264 W000.10.35.068 N051.32.12.525 W000.10.32.205
EGR157     N051.32.12.525 W000.10.32.205 N051.32.14.623 W000.10.29.036
EGR157     N051.32.14.623 W000.10.29.036 N051.32.16.542 W000.10.25.585
EGR157     N051.32.16.542 W000.10.25.585 N051.32.18.266 W000.10.21.879
EGR157     N051.32.18.266 W000.10.21.879 N051.32.19.782 W000.10.17.945
EGR157     N051.32.19.782 W000.10.17.945 N051.32.21.079 W000.10.13.814
EGR157     N051.32.21.079 W000.10.13.814 N051.32.22.147 W000.10.09.516
EGR157     N051.32.22.147 W000.10.09.516 N051.32.22.979 W000.10.05.086
EGR157     N051.32.22.979 W000.10.05.086 N051.32.23.567 W000.10.00.556
EGR157     N051.32.23.567 W000.10.00.556 N051.32.23.907 W000.09.55.960
EGR157     N051.32.23.907 W000.09.55.960 N051.32.23.996 W000.09.51.335
EGR157     N051.32.23.996 W000.09.51.335 N051.32.23.835 W000.09.46.714
EGR157     N051.32.23.835 W000.09.46.714 N051.32.23.423 W000.09.42.134
EGR157     N051.32.23.423 W000.09.42.134 N051.32.22.765 W000.09.37.629
EGR157     N051.32.22.765 W000.09.37.629 N051.32.21.865 W000.09.33.233
EGR157     N051.32.21.865 W000.09.33.233 N051.32.20.730 W000.09.28.980
EGR157     N051.32.20.730 W000.09.28.980 N051.32.19.369 W000.09.24.902
EGR157     N051.32.19.369 W000.09.24.902 N051.32.17.792 W000.09.21.031
EGR157     N051.32.17.792 W000.09.21.031 N051.32.16.011 W000.09.17.395
EGR157     N051.32.16.011 W000.09.17.395 N051.32.14.040 W000.09.14.022
EGR157     N051.32.14.040 W000.09.14.022 N051.32.12.001 W000.09.11.002
;EGR158
EGR158     N051.31.25.000 W000.05.47.000 N051.31.18.001 W000.04.39.000
EGR158     N051.31.18.001 W000.04.39.000 N051.30.42.998 W000.04.18.001
EGR158     N051.30.42.998 W000.04.18.001 N051.30.15.998 W000.04.32.999
EGR158     N051.30.15.998 W000.04.32.999 N051.30.37.001 W000.07.04.001
EGR158     N051.30.37.001 W000.07.04.001 N051.31.08.000 W000.06.52.999
EGR158     N051.31.08.000 W000.06.52.999 N051.31.25.000 W000.05.47.000
;EGR159
EGR159     N051.30.34.999 W000.00.24.998 N051.29.53.999 W000.00.33.001
EGR159     N051.29.53.999 W000.00.33.001 N051.29.38.000 W000.00.22.000
EGR159     N051.29.38.000 W000.00.22.000 N051.29.36.445 W000.00.21.445
EGR159     N051.29.36.445 W000.00.21.445 N051.29.34.929 W000.00.20.787
EGR159     N051.29.34.929 W000.00.20.787 N051.29.33.383 W000.00.20.345
EGR159     N051.29.33.383 W000.00.20.345 N051.29.31.819 W000.00.20.120
EGR159     N051.29.31.819 W000.00.20.120 N051.29.30.249 W000.00.20.115
EGR159     N051.29.30.249 W000.00.20.115 N051.29.28.684 W000.00.20.330
EGR159     N051.29.28.684 W000.00.20.330 N051.29.27.137 W000.00.20.763
EGR159     N051.29.27.137 W000.00.20.763 N051.29.25.619 W000.00.21.411
EGR159     N051.29.25.619 W000.00.21.411 N051.29.24.143 W000.00.22.269
EGR159     N051.29.24.143 W000.00.22.269 N051.29.22.718 W000.00.23.330
EGR159     N051.29.22.718 W000.00.23.330 N051.29.21.357 W000.00.24.587
EGR159     N051.29.21.357 W000.00.24.587 N051.29.20.069 W000.00.26.029
EGR159     N051.29.20.069 W000.00.26.029 N051.29.18.864 W000.00.27.647
EGR159     N051.29.18.864 W000.00.27.647 N051.29.17.751 W000.00.29.427
EGR159     N051.29.17.751 W000.00.29.427 N051.29.16.740 W000.00.31.355
EGR159     N051.29.16.740 W000.00.31.355 N051.29.15.836 W000.00.33.418
EGR159     N051.29.15.836 W000.00.33.418 N051.29.15.049 W000.00.35.600
EGR159     N051.29.15.049 W000.00.35.600 N051.29.14.382 W000.00.37.884
EGR159     N051.29.14.382 W000.00.37.884 N051.29.13.842 W000.00.40.252
EGR159     N051.29.13.842 W000.00.40.252 N051.29.13.433 W000.00.42.687
EGR159     N051.29.13.433 W000.00.42.687 N051.29.13.157 W000.00.45.170
EGR159     N051.29.13.157 W000.00.45.170 N051.29.13.017 W000.00.47.682
EGR159     N051.29.13.017 W000.00.47.682 N051.29.13.014 W000.00.50.204
EGR159     N051.29.13.014 W000.00.50.204 N051.29.13.148 W000.00.52.717
EGR159     N051.29.13.148 W000.00.52.717 N051.29.13.417 W000.00.55.201
EGR159     N051.29.13.417 W000.00.55.201 N051.29.13.821 W000.00.57.639
EGR159     N051.29.13.821 W000.00.57.639 N051.29.14.355 W000.01.00.010
EGR159     N051.29.14.355 W000.01.00.010 N051.29.15.016 W000.01.02.298
EGR159     N051.29.15.016 W000.01.02.298 N051.29.15.798 W000.01.04.485
EGR159     N051.29.15.798 W000.01.04.485 N051.29.16.697 W000.01.06.554
EGR159     N051.29.16.697 W000.01.06.554 N051.29.17.704 W000.01.08.489
EGR159     N051.29.17.704 W000.01.08.489 N051.29.18.812 W000.01.10.276
EGR159     N051.29.18.812 W000.01.10.276 N051.29.21.001 W000.01.13.001
EGR159     N051.29.21.001 W000.01.13.001 N051.30.00.000 W000.01.54.001
